http://zhishi.me/baidubaike/resource/%E7%B2%97%E9%9E%98%E5%8F%8C%E6%9D%A1%E6%9D%89%E5%A4%A9%E7%89%9B	insect
http://zhishi.me/baidubaike/resource/%FF%FE%2D%4E%C4%4F%4B%51%C9%62%77%83%6C%9A%27%59%66%5B	university
http://zhishi.me/baidubaike/resource/%FF%FE%A6%68%7B%5E%4B%4E%1F%66%28%57%BF%7E	game
http://zhishi.me/baidubaike/resource/%FF%FE%06%74%E5%67%B7%5F%B7%00%73%7C%14%5C%6A%8C%AF%65%B7%00%3C%5C%4B%51%7E%67	politician
http://zhishi.me/baidubaike/resource/%FF%FE%CB%79%30%75%02%5E	city
http://zhishi.me/baidubaike/resource/%FF%FE%FC%66%69%60%27%59%66%5B	university
http://zhishi.me/baidubaike/resource/%E7%81%AB%E7%82%AC%E4%B9%8B%E5%85%89	game
http://zhishi.me/baidubaike/resource/%FF%FE%A9%8B%11%62%67%71%7E%98%60%4F	song
http://zhishi.me/baidubaike/resource/%FF%FE%09%4E%F8%5B%29%59%02%58	song
http://zhishi.me/baidubaike/resource/%FF%FE%F3%67%DE%5D	city
http://zhishi.me/baidubaike/resource/%FF%FE%00%4E%2A%4E%1F%77%9E%5B%84%76%75%8D%C5%96%9D%82	novel
http://zhishi.me/baidubaike/resource/%E7%BD%91%E6%B8%B8%E4%B9%8B%E8%BF%BD%E9%A3%8E%E8%80%85	novel
http://zhishi.me/baidubaike/resource/%FF%FE%BD%87%AF%65%D1%79	insect
http://zhishi.me/baidubaike/resource/%FF%FE%F6%65%7A%7A%4B%4E%6E%8F	game
http://zhishi.me/baidubaike/resource/%FF%FE%0E%66%60%6C%FD%56%B6%5B%EE%68%97%67%38%6E%50%4E%3A%53	scene
http://zhishi.me/baidubaike/resource/%E5%AD%9F%E9%97%A8%E5%8F%A4%E9%95%87	city
http://zhishi.me/baidubaike/resource/%FF%FE%A8%58%7F%89%E5%54%FD%56%CB%7A%EA%81%BB%6C%27%59%66%5B	university
http://zhishi.me/baidubaike/resource/%FF%FE%0A%4F%CC%91%CE%91%84%76%29%59%7A%7A	cartoon
http://zhishi.me/baidubaike/resource/%FF%FE%D1%79%57%7F%C9%62%1A%59%27%59%66%5B	university
http://zhishi.me/baidubaike/resource/%FF%FE%E2%74%6B%86	insect
http://zhishi.me/baidubaike/resource/%FF%FE%2D%4E%71%5C%E4%53%47%95	city
http://zhishi.me/baidubaike/resource/%E8%80%8D%E4%B8%AD%E5%B9%A1	game
http://zhishi.me/baidubaike/resource/%FF%FE%47%8E%48%51%FB%4E	politician
http://zhishi.me/baidubaike/resource/%FF%FE%52%97%60%87%52%91%27%54	novel
http://zhishi.me/baidubaike/resource/%FF%FE%26%4F%06%74%A8%52%3B%75	cartoon
http://zhishi.me/baidubaike/resource/%FF%FE%BB%90%34%6C%BF%53	city
http://zhishi.me/baidubaike/resource/%FF%FE%F1%82%FD%56%FD%56%4C%6B	song
http://zhishi.me/baidubaike/resource/%FF%FE%07%4E%DE%5D%CE%57	city
http://zhishi.me/baidubaike/resource/%FF%FE%54%4E%BB%6C%B7%00%4E%67%F4%7E	actor
http://zhishi.me/baidubaike/resource/%FF%FE%AA%90%C5%60%B0%5B%F8%76%84%76%96%59%A0%5B	novel
http://zhishi.me/baidubaike/resource/%FF%FE%77%6D%3C%8D%8B%73%62%63%21%63%4B%4E%42%9B	game
http://zhishi.me/baidubaike/resource/%E5%AE%87%E5%AE%99%E6%8C%87%E5%8D%97	novel
http://zhishi.me/baidubaike/resource/%FF%FE%0E%66%E5%65%84%76%1C%5A%09%56	cartoon
http://zhishi.me/baidubaike/resource/%FF%FE%0F%4F%4E%86%1E%6D	scene
http://zhishi.me/baidubaike/resource/%FF%FE%91%4E%91%65%29%59%5B%72	insect
http://zhishi.me/baidubaike/resource/%E9%BA%9D%E5%87%A4%E8%9D%B6	insect
http://zhishi.me/baidubaike/resource/%FF%FE%E4%53%CA%4E%2D%8C%82%69	novel
http://zhishi.me/baidubaike/resource/%FF%FE%21%95%A9%5C%D9%4E%1E%6D	scene
http://zhishi.me/baidubaike/resource/%E4%BA%BA%E4%B8%80%E4%B8%AA	song
http://zhishi.me/baidubaike/resource/%FF%FE%7F%7A%8A%8D%4B%4E%C2%72%E3%81%0F%62%1C%20%76%87%1D%20	novel
http://zhishi.me/baidubaike/resource/%FF%FE%19%95%4D%91%9C%55%F8%76%80%90	novel
http://zhishi.me/baidubaike/resource/%FF%FE%A2%7E%2F%95%F1%86%76%87	insect
http://zhishi.me/baidubaike/resource/%FF%FE%36%83%11%68%36%83%A8%68%A7%86	insect
http://zhishi.me/baidubaike/resource/%FF%FE%2B%73%3F%51%71%5C	scene
